trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",30,0,-83.30258042398764,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",30,0,-96.2051576299538,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",30,0,-53.110845816039266,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,13,-28.401405383752437,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",25,0,-56.938537008571764,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,2,-50.41459261804255,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,0,-23.282023037496344,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",30,0,-32.541798906564225,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-9.508073233428332,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.002, 'e': 0.679770525680321}",25,0,-81.44481730629725,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",25,14,-75.2917247622357,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",30,0,-60.862343580650915,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,0,-67.28558383261375,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",25,0,-185.48190788857676,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",30,0,-126.52928177624732,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",25,0,-61.056688466960914,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,0,-42.1193629146068,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",35,12,16.17722836052139,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-18.95927827644742,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,0,-6.304665086233219,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-41.01010557051089,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-97.09593783181953,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,1,9.126987357458063,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,13,9.444473196762479,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,0,-27.39312408410517,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",30,0,-67.40511884632892,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,6,-93.8979258961862,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",30,0,-67.76094474382913,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,1,-13.324875187275014,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",20,0,-68.8510263116175,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",20,0,-164.80411833844153,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,0,-57.463307282378224,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,0,-125.73647599103455,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,0,-66.90240806079967,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",25,0,-46.38815506240165,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-74.86832258738258,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",1
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,0,-82.27467495034206,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,2,-56.410681683964825,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",25,0,-139.74826950677007,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",30,0,-57.462209537008874,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",25,15,-1.5159146797601524,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,0,-109.598968600933,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",30,8,-77.79587588884394,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",25,0,-63.93437998173772,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-143.82630582651635,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",25,10,-107.96532902490173,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 2}",1
231,False,"{'a': 0.002, 'e': 0.631283645506926}",20,14,-1.4682800295293081,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,0,-73.02960740247458,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",30,16,-3.887884348397053,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",25,0,-21.364017248632457,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,10,-34.54089635380682,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",25,0,-109.89529774141003,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",25,0,-73.75636339552605,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",25,0,-88.43152508421663,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",30,0,-45.67001747689452,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,0,-22.755461860215952,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,0,-60.56161180868935,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,-32.80337012475297,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,8,-39.798655459749895,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,12,-58.04827672739096,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,14,-8.389648861467062,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",25,0,-96.67002065387355,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-47.63001302352158,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,10,2.078876499373367,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,0,-65.01607120447824,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,3,-34.94693452342728,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",30,17,-0.06935872015819955,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",25,0,-86.19148166661834,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,-17.527233949948428,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",30,0,-16.65211117106901,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",35,3,-17.079565853041252,"{0: 25, 1: 3, 2: 4, 3: 0, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,0,-63.643877859748144,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",30,18,-34.47302614581444,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",25,0,-24.969292290777577,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,0,-53.12234768337337,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,0,-42.65627060902418,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",25,15,7.45234143119564,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",25,11,-1.596181565409255,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,12,-36.0318786986727,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",25,16,-25.667116054589993,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",30,11,-28.07124001989932,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,0,5.5615305896942395,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",30,12,-76.56630800957603,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",20,0,-70.76809074429741,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",25,0,-174.85105782398443,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,4,4.620700624331367,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",30,11,-65.37265737076962,"{0: 12, 1: 5, 2: 0, 3: 1, 4: 1}",1
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",25,0,-57.43461368226019,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,1,-30.98856657522588,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",25,15,17.43416812252047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",25,11,3.770465773277001,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,0,-69.54557197193319,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,8,-2.2729293153994146,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,0,-76.6287998391523,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,10,-44.18760862990763,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,3,6.080459874216102,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,2,-2.564331044359883,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,0,-3.3228064891797136,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,8,-3.7827884605168975,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,7,-42.00223050641076,"{0: 7, 1: 1, 2: 5, 3: 0, 4: 0}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,0,-88.62323718422256,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,0,-56.78809847394158,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",20,0,-18.19604347551005,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",30,0,-57.12334983519051,"{0: 19, 1: 7, 2: 3, 3: 1, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,17,-37.49857255992117,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,0,9.441942654724864,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,0,7.074430829725854,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,7,-10.134460506620965,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,10,-22.574587536569254,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,0,-1.4913508062103582,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",25,0,-95.7186489903894,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,0,-41.567761239803126,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,13,-7.330422905453599,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,0,-18.917647942102345,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-30.07778729107695,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,0,-64.66273745338108,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,12,-27.695154203416166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,15,6.990714686215238,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,8,11.198453759667624,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,16,5.568310497813997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",25,3,-108.32988482767271,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 2}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,5,-42.972828743877905,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,18,5.121775076296691,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,0,-112.54687978896646,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",25,6,-37.90159447279425,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",20,0,-165.24028252269926,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,0,-75.41996917289477,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",25,0,-38.82919421909708,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",30,14,-25.062436605728294,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,0,-119.54758498968319,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",25,0,-8.324340601755571,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,0,-63.381387822659605,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,1,1.865927574713987,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,3,-60.5465094390991,"{0: 18, 1: 0, 2: 1, 3: 2, 4: 1}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,0,11.410847044369845,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",30,0,-20.61052217836414,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,0,-30.157538343515174,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,0,-15.547051597953288,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,0,-72.15281639047278,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",30,0,-64.13443740272008,"{0: 25, 1: 3, 2: 0, 3: 0, 4: 2}",1
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,6,-0.17014154287576888,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",25,5,5.861255561044193,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",25,0,-3.221541317562547,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,0,4.867673779339572,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",25,0,-67.29789010574827,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",20,0,-43.68185937930943,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,0,-74.81170487928448,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",20,9,-70.67032718723647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",30,0,-9.757040668482539,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,2,15.433510508912189,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",25,10,9.299854004386276,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,0,-27.25995572950984,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,0,-2.617840394042325,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,0,-88.0271920713608,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",25,13,-18.757979197858738,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",25,8,-51.38844568721119,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,2,-22.66626744032097,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",30,0,-35.18748340238623,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",30,3,-78.31334675465827,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 1}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,2,3.2001976603240285,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,13,-0.23768262820060126,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,8,-17.489687927673227,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",20,14,-25.14322504687509,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",20,0,-12.919948171226332,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,16,8.043290740768633,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",25,9,10.865679861299181,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",25,0,-80.6557638837196,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",25,5,-43.7075084993004,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,5,2.185357151676257,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,0,-8.575037718214002,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,0,-24.39533026196386,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,16,11.790115373546996,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",30,19,-6.628164759397707,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,8,18.65087258535061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",25,12,6.147095350299059,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",30,19,-24.98442976819106,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,14,9.174467921962199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",25,0,-19.165368350792523,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",20,12,-39.2606728046498,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",25,0,-27.024755757558452,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",30,8,14.589464886448669,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,0,-80.70567768616507,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
367,False,"{'a': 0.002, 'e': 0.480946135285778}",25,16,0.29852038312890583,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.002, 'e': 0.479985204266536}",25,3,-23.435248674439705,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
